"name","constant","operant","region","atlas_id"
"MFSq",-24.7750492984385,"MFSq * [magnetic_field_strength]","entorhinal_RS","DKT40  "
"Philips",-23.0095403671609,"Philips * P_[modality_manuf_id]","entorhinal_RS","DKT40  "
"PHILIPS_X_MFSq",32.8243282027387,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","entorhinal_RS","DKT40  "
"RMSE",74.7105748873612,"RMSE","entorhinal_RS","DKT40  "
"sexq",14.8003789418714,"sexq * [gender]","entorhinal_RS","DKT40  "
"Volume",0,"[volume]","entorhinal_RS","DKT40  "
"agec1",0.00369831305156331,"agec1 * agec","entorhinal_RT","DKT40  "
"agec2",-0.000138520117116591,"agec2 * pow(agec, 2)","entorhinal_RT","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","entorhinal_RT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","entorhinal_RT","DKT40  "
"eTIVc1",1.03385679154583e-07,"eTIVc1 * eTIVc","entorhinal_RT","DKT40  "
"eTIVc2",-4.29986967763874e-13,"eTIVc2 * pow(eTIVc, 2)","entorhinal_RT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","entorhinal_RT","DKT40  "
"eTIVc_X_GE",-9.54486038836028e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","entorhinal_RT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","entorhinal_RT","DKT40  "
"eTIVc_X_PHILIPS",-3.66569693026671e-07,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","entorhinal_RT","DKT40  "
"GE",-0.0506781905501133,"GE * G_[modality_manuf_id]","entorhinal_RT","DKT40  "
"GE_X_MFSq",0.29248882221183,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","entorhinal_RT","DKT40  "
"Intercept",3.50459534679404,"Intercept","entorhinal_RT","DKT40  "
"MFSq",-0.429166233307606,"MFSq * [magnetic_field_strength]","entorhinal_RT","DKT40  "
"Philips",-0.00262902077034249,"Philips * P_[modality_manuf_id]","entorhinal_RT","DKT40  "
"PHILIPS_X_MFSq",0.380309227452484,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","entorhinal_RT","DKT40  "
"RMSE",0.404869114653118,"RMSE","entorhinal_RT","DKT40  "
"sexq",0.0326264973404436,"sexq * [gender]","entorhinal_RT","DKT40  "
"Volume",0,"[volume]","entorhinal_RT","DKT40  "
"agec1",3.33997606990437,"agec1 * agec","entorhinal_RV","DKT40  "
"agec2",-0.113656765734965,"agec2 * pow(agec, 2)","entorhinal_RV","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","entorhinal_RV","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","entorhinal_RV","DKT40  "
"eTIVc1",0.00097967053918989,"eTIVc1 * eTIVc","entorhinal_RV","DKT40  "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","entorhinal_RV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","entorhinal_RV","DKT40  "
"eTIVc_X_GE",-6.71880475715353e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","entorhinal_RV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","entorhinal_RV","DKT40  "
"eTIVc_X_PHILIPS",-0.000415729319637782,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","entorhinal_RV","DKT40  "
"GE",-81.4217540996905,"GE * G_[modality_manuf_id]","entorhinal_RV","DKT40  "
"GE_X_MFSq",257.654858126374,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","entorhinal_RV","DKT40  "
"Intercept",1796.26509556404,"Intercept","entorhinal_RV","DKT40  "
"MFSq",-260.447873401387,"MFSq * [magnetic_field_strength]","entorhinal_RV","DKT40  "
"Philips",-151.663341689659,"Philips * P_[modality_manuf_id]","entorhinal_RV","DKT40  "
"PHILIPS_X_MFSq",325.364371578703,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","entorhinal_RV","DKT40  "
"RMSE",344.606442191669,"RMSE","entorhinal_RV","DKT40  "
"sexq",74.7063853644506,"sexq * [gender]","entorhinal_RV","DKT40  "
"Volume",0,"[volume]","entorhinal_RV","DKT40  "
"agec1",-5.28244520925693,"agec1 * agec","fusiform_LS","DKT40  "
"agec2",-0.0491370465291531,"agec2 * pow(agec, 2)","fusiform_LS","DKT40  "
"agec3",0,"agec3 * pow(agec, 3)","fusiform_LS","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","fusiform_LS","DKT40  "
"eTIVc1",0.00159848543312294,"eTIVc1 * eTIVc","fusiform_LS","DKT40  "
"eTIVc2",2.97603635677455e-10,"eTIVc2 * pow(eTIVc, 2)","fusiform_LS","DKT40  "
"eTIVc3",-1.60968427085097e-15,"eTIVc3 * pow(eTIVc, 3)","fusiform_LS","DKT40  "
"eTIVc_X_GE",-9.7584246918087e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_LS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_LS","DKT40  "
"eTIVc_X_PHILIPS",-0.000237429324524758,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_LS","DKT40  "
"GE",-32.4129439918349,"GE * G_[modality_manuf_id]","fusiform_LS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LS","DKT40  "
"Intercept",2943.37116656176,"Intercept","fusiform_LS","DKT40  "
"MFSq",-32.3029854496753,"MFSq * [magnetic_field_strength]","fusiform_LS","DKT40  "
"Philips",-66.3104772280262,"Philips * P_[modality_manuf_id]","fusiform_LS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LS","DKT40  "
"RMSE",326.437283409846,"RMSE","fusiform_LS","DKT40  "
"sexq",39.3803357740446,"sexq * [gender]","fusiform_LS","DKT40  "
"Volume",0,"[volume]","fusiform_LS","DKT40  "
"agec1",-0.00116911794148058,"agec1 * agec","fusiform_LT","DKT40  "
"agec2",-3.25490030251603e-05,"agec2 * pow(agec, 2)","fusiform_LT","DKT40  "
"agec3",-9.60341262768073e-07,"agec3 * pow(agec, 3)","fusiform_LT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","fusiform_LT","DKT40  "
"eTIVc1",7.36518143693479e-08,"eTIVc1 * eTIVc","fusiform_LT","DKT40  "
"eTIVc2",-1.79991980206078e-13,"eTIVc2 * pow(eTIVc, 2)","fusiform_LT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","fusiform_LT","DKT40  "
"eTIVc_X_GE",-7.64267168241946e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_LT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_LT","DKT40  "
"eTIVc_X_PHILIPS",-8.63661049401034e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_LT","DKT40  "
"GE",0.0431636999374356,"GE * G_[modality_manuf_id]","fusiform_LT","DKT40  "
"GE_X_MFSq",0.0851494056167398,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LT","DKT40  "
"Intercept",2.62934093551187,"Intercept","fusiform_LT","DKT40  "
"MFSq",-0.217866416828427,"MFSq * [magnetic_field_strength]","fusiform_LT","DKT40  "
"Philips",-0.010774839107302,"Philips * P_[modality_manuf_id]","fusiform_LT","DKT40  "
"PHILIPS_X_MFSq",0.152196324692724,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LT","DKT40  "
"RMSE",0.16052638412423,"RMSE","fusiform_LT","DKT40  "
"sexq",-0.01750222638957,"sexq * [gender]","fusiform_LT","DKT40  "
"Volume",0,"[volume]","fusiform_LT","DKT40  "
"agec1",-16.0140700705119,"agec1 * agec","fusiform_LV","DKT40  "
"agec2",0.00342539362709866,"agec2 * pow(agec, 2)","fusiform_LV","DKT40  "
"agec3",-0.00899917344258222,"agec3 * pow(agec, 3)","fusiform_LV","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","fusiform_LV","DKT40  "
"eTIVc1",0.00456983857973519,"eTIVc1 * eTIVc","fusiform_LV","DKT40  "
"eTIVc2",3.66495064125347e-10,"eTIVc2 * pow(eTIVc, 2)","fusiform_LV","DKT40  "
"eTIVc3",-3.91855269660447e-15,"eTIVc3 * pow(eTIVc, 3)","fusiform_LV","DKT40  "
"eTIVc_X_GE",-0.000607211131995746,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_LV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_LV","DKT40  "
"eTIVc_X_PHILIPS",-0.000856646575055658,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_LV","DKT40  "
"GE",-94.8693948662645,"GE * G_[modality_manuf_id]","fusiform_LV","DKT40  "
"GE_X_MFSq",62.2024770213494,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LV","DKT40  "
"Intercept",8499.21298408367,"Intercept","fusiform_LV","DKT40  "
"MFSq",-579.51662882589,"MFSq * [magnetic_field_strength]","fusiform_LV","DKT40  "
"Philips",-477.041837449478,"Philips * P_[modality_manuf_id]","fusiform_LV","DKT40  "
"PHILIPS_X_MFSq",372.145092735052,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_LV","DKT40  "
"RMSE",1094.8707686298,"RMSE","fusiform_LV","DKT40  "
"sexq",159.313423760764,"sexq * [gender]","fusiform_LV","DKT40  "
"Volume",0,"[volume]","fusiform_LV","DKT40  "
"agec1",-2.90241555792863,"agec1 * agec","fusiform_RS","DKT40  "
"agec2",-0.0413683427450157,"agec2 * pow(agec, 2)","fusiform_RS","DKT40  "
"agec3",-0.00139239303790511,"agec3 * pow(agec, 3)","fusiform_RS","DKT40  "
"AGEc_X_SEXq",-0.84102899507637,"AGEc_X_SEXq * agec * [gender]","fusiform_RS","DKT40  "
"eTIVc1",0.00135442833065819,"eTIVc1 * eTIVc","fusiform_RS","DKT40  "
"eTIVc2",4.22470814273279e-10,"eTIVc2 * pow(eTIVc, 2)","fusiform_RS","DKT40  "
"eTIVc3",-9.47740751927278e-16,"eTIVc3 * pow(eTIVc, 3)","fusiform_RS","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_RS","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_RS","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_RS","DKT40  "
"GE",-29.4894098115558,"GE * G_[modality_manuf_id]","fusiform_RS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RS","DKT40  "
"Intercept",2753.661232257,"Intercept","fusiform_RS","DKT40  "
"MFSq",-87.3606987341409,"MFSq * [magnetic_field_strength]","fusiform_RS","DKT40  "
"Philips",-67.3062674695728,"Philips * P_[modality_manuf_id]","fusiform_RS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RS","DKT40  "
"RMSE",296.689905456859,"RMSE","fusiform_RS","DKT40  "
"sexq",95.4659099307825,"sexq * [gender]","fusiform_RS","DKT40  "
"Volume",0,"[volume]","fusiform_RS","DKT40  "
"agec1",-0.000461628023048124,"agec1 * agec","fusiform_RT","DKT40  "
"agec2",-3.18386534786612e-05,"agec2 * pow(agec, 2)","fusiform_RT","DKT40  "
"agec3",-8.55115431284247e-07,"agec3 * pow(agec, 3)","fusiform_RT","DKT40  "
"AGEc_X_SEXq",-0.000715288452527953,"AGEc_X_SEXq * agec * [gender]","fusiform_RT","DKT40  "
"eTIVc1",8.10181683132971e-08,"eTIVc1 * eTIVc","fusiform_RT","DKT40  "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","fusiform_RT","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","fusiform_RT","DKT40  "
"eTIVc_X_GE",-1.0181123180668e-07,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_RT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_RT","DKT40  "
"eTIVc_X_PHILIPS",-1.07475806372797e-07,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_RT","DKT40  "
"GE",0.0458885098722309,"GE * G_[modality_manuf_id]","fusiform_RT","DKT40  "
"GE_X_MFSq",0.11470911531183,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RT","DKT40  "
"Intercept",2.68138721560422,"Intercept","fusiform_RT","DKT40  "
"MFSq",-0.282291796488021,"MFSq * [magnetic_field_strength]","fusiform_RT","DKT40  "
"Philips",-0.0632133248313838,"Philips * P_[modality_manuf_id]","fusiform_RT","DKT40  "
"PHILIPS_X_MFSq",0.230505639959266,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RT","DKT40  "
"RMSE",0.170707059022174,"RMSE","fusiform_RT","DKT40  "
"sexq",-0.0123257646146289,"sexq * [gender]","fusiform_RT","DKT40  "
"Volume",0,"[volume]","fusiform_RT","DKT40  "
"agec1",-11.0887962552397,"agec1 * agec","fusiform_RV","DKT40  "
"agec2",-0.0787573567119144,"agec2 * pow(agec, 2)","fusiform_RV","DKT40  "
"agec3",-0.0055688639663005,"agec3 * pow(agec, 3)","fusiform_RV","DKT40  "
"AGEc_X_SEXq",-5.46837626214308,"AGEc_X_SEXq * agec * [gender]","fusiform_RV","DKT40  "
"eTIVc1",0.0038092703302824,"eTIVc1 * eTIVc","fusiform_RV","DKT40  "
"eTIVc2",1.01819615068722e-09,"eTIVc2 * pow(eTIVc, 2)","fusiform_RV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","fusiform_RV","DKT40  "
"eTIVc_X_GE",0.000166738916916239,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","fusiform_RV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","fusiform_RV","DKT40  "
"eTIVc_X_PHILIPS",-0.000678511668895652,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","fusiform_RV","DKT40  "
"GE",-53.6564473041571,"GE * G_[modality_manuf_id]","fusiform_RV","DKT40  "
"GE_X_MFSq",167.264073237507,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RV","DKT40  "
"Intercept",8173.05582583969,"Intercept","fusiform_RV","DKT40  "
"MFSq",-954.943938517318,"MFSq * [magnetic_field_strength]","fusiform_RV","DKT40  "
"Philips",-682.630276998377,"Philips * P_[modality_manuf_id]","fusiform_RV","DKT40  "
"PHILIPS_X_MFSq",734.110046352532,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","fusiform_RV","DKT40  "
"RMSE",1015.28222677244,"RMSE","fusiform_RV","DKT40  "
"sexq",326.973272021755,"sexq * [gender]","fusiform_RV","DKT40  "
"Volume",0,"[volume]","fusiform_RV","DKT40  "
"agec1",-3.17743573700336,"agec1 * agec","Inferior_parietal_LS","DKT40  "
"agec2",0.0670374349505559,"agec2 * pow(agec, 2)","Inferior_parietal_LS","DKT40  "
"agec3",-0.00404062447063384,"agec3 * pow(agec, 3)","Inferior_parietal_LS","DKT40  "
"AGEc_X_SEXq",-2.43696491572748,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_LS","DKT40  "
"eTIVc1",0.00213086725752578,"eTIVc1 * eTIVc","Inferior_parietal_LS","DKT40  "
"eTIVc2",4.41888286338253e-10,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_LS","DKT40  "
"eTIVc3",-8.81583609593403e-16,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_LS","DKT40  "
"eTIVc_X_GE",0.000245613460588982,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_LS","DKT40  "
"eTIVc_X_MFSq",0.00025257684932841,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_LS","DKT40  "
"eTIVc_X_PHILIPS",-0.000177028113344259,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_LS","DKT40  "
"GE",-57.7331598023448,"GE * G_[modality_manuf_id]","Inferior_parietal_LS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LS","DKT40  "
"Intercept",4259.71240915504,"Intercept","Inferior_parietal_LS","DKT40  "
"MFSq",-10.16600773312,"MFSq * [magnetic_field_strength]","Inferior_parietal_LS","DKT40  "
"Philips",-108.134977794543,"Philips * P_[modality_manuf_id]","Inferior_parietal_LS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LS","DKT40  "
"RMSE",476.529117683274,"RMSE","Inferior_parietal_LS","DKT40  "
"sexq",79.6253995485259,"sexq * [gender]","Inferior_parietal_LS","DKT40  "
"Volume",0,"[volume]","Inferior_parietal_LS","DKT40  "
"agec1",-0.00291227646185748,"agec1 * agec","Inferior_parietal_LT","DKT40  "
"agec2",-1.00803664177018e-05,"agec2 * pow(agec, 2)","Inferior_parietal_LT","DKT40  "
"agec3",-1.63105638374128e-06,"agec3 * pow(agec, 3)","Inferior_parietal_LT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_LT","DKT40  "
"eTIVc1",2.89277636605887e-08,"eTIVc1 * eTIVc","Inferior_parietal_LT","DKT40  "
"eTIVc2",1.66437469605771e-14,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_LT","DKT40  "
"eTIVc3",4.15408041062897e-19,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_LT","DKT40  "
"eTIVc_X_GE",6.53464513010443e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_LT","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_LT","DKT40  "
"eTIVc_X_PHILIPS",-3.98099423045948e-08,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_LT","DKT40  "
"GE",-0.054281080770895,"GE * G_[modality_manuf_id]","Inferior_parietal_LT","DKT40  "
"GE_X_MFSq",0.0561974612364047,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LT","DKT40  "
"Intercept",2.41715170749818,"Intercept","Inferior_parietal_LT","DKT40  "
"MFSq",-0.0598893249208326,"MFSq * [magnetic_field_strength]","Inferior_parietal_LT","DKT40  "
"Philips",-0.0559882786227394,"Philips * P_[modality_manuf_id]","Inferior_parietal_LT","DKT40  "
"PHILIPS_X_MFSq",0.0939083906774272,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LT","DKT40  "
"RMSE",0.137373905819118,"RMSE","Inferior_parietal_LT","DKT40  "
"sexq",-0.0449978755840593,"sexq * [gender]","Inferior_parietal_LT","DKT40  "
"Volume",0,"[volume]","Inferior_parietal_LT","DKT40  "
"agec1",-24.6449277098693,"agec1 * agec","Inferior_parietal_LV","DKT40  "
"agec2",0.32709209643224,"agec2 * pow(agec, 2)","Inferior_parietal_LV","DKT40  "
"agec3",-0.01873980522084,"agec3 * pow(agec, 3)","Inferior_parietal_LV","DKT40  "
"AGEc_X_SEXq",-10.1130243315601,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_LV","DKT40  "
"eTIVc1",0.0054985627152428,"eTIVc1 * eTIVc","Inferior_parietal_LV","DKT40  "
"eTIVc2",1.24402399867916e-09,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_LV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_LV","DKT40  "
"eTIVc_X_GE",0.001176563426352,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_LV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_LV","DKT40  "
"eTIVc_X_PHILIPS",-0.00041281573420178,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_LV","DKT40  "
"GE",-441.737688142179,"GE * G_[modality_manuf_id]","Inferior_parietal_LV","DKT40  "
"GE_X_MFSq",278.792371888042,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LV","DKT40  "
"Intercept",11455.9544363227,"Intercept","Inferior_parietal_LV","DKT40  "
"MFSq",-352.159483401517,"MFSq * [magnetic_field_strength]","Inferior_parietal_LV","DKT40  "
"Philips",-669.577966371902,"Philips * P_[modality_manuf_id]","Inferior_parietal_LV","DKT40  "
"PHILIPS_X_MFSq",421.191817260214,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_LV","DKT40  "
"RMSE",1382.37621507316,"RMSE","Inferior_parietal_LV","DKT40  "
"sexq",18.4678344425052,"sexq * [gender]","Inferior_parietal_LV","DKT40  "
"Volume",0,"[volume]","Inferior_parietal_LV","DKT40  "
"agec1",-5.58671250966891,"agec1 * agec","Inferior_parietal_RS","DKT40  "
"agec2",0.0337499642224251,"agec2 * pow(agec, 2)","Inferior_parietal_RS","DKT40  "
"agec3",-0.00359800829334202,"agec3 * pow(agec, 3)","Inferior_parietal_RS","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_RS","DKT40  "
"eTIVc1",0.00228138761978763,"eTIVc1 * eTIVc","Inferior_parietal_RS","DKT40  "
"eTIVc2",5.23609491620106e-10,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_RS","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_RS","DKT40  "
"eTIVc_X_GE",0.000201824521545624,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_RS","DKT40  "
"eTIVc_X_MFSq",0.000269801244716588,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_RS","DKT40  "
"eTIVc_X_PHILIPS",-0.00023964257441413,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_RS","DKT40  "
"GE",-154.757480094278,"GE * G_[modality_manuf_id]","Inferior_parietal_RS","DKT40  "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_RS","DKT40  "
"Intercept",4992.90984419049,"Intercept","Inferior_parietal_RS","DKT40  "
"MFSq",-85.0908050024953,"MFSq * [magnetic_field_strength]","Inferior_parietal_RS","DKT40  "
"Philips",-173.162106751988,"Philips * P_[modality_manuf_id]","Inferior_parietal_RS","DKT40  "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_RS","DKT40  "
"RMSE",535.875918473671,"RMSE","Inferior_parietal_RS","DKT40  "
"sexq",207.604696697192,"sexq * [gender]","Inferior_parietal_RS","DKT40  "
"Volume",0,"[volume]","Inferior_parietal_RS","DKT40  "
"agec1",-0.00313215231042321,"agec1 * agec","Inferior_parietal_RT","DKT40  "
"agec2",-1.61565919241486e-05,"agec2 * pow(agec, 2)","Inferior_parietal_RT","DKT40  "
"agec3",-1.47167694589972e-06,"agec3 * pow(agec, 3)","Inferior_parietal_RT","DKT40  "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_RT","DKT40  "
"eTIVc1",3.28223755184972e-08,"eTIVc1 * eTIVc","Inferior_parietal_RT","DKT40  "
"eTIVc2",2.86177079732569e-14,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_RT","DKT40  "
"eTIVc3",3.40117608739322e-19,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_RT","DKT40  "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_RT","DKT40  "
"eTIVc_X_MFSq",-6.07930279617979e-08,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_RT","DKT40  "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_RT","DKT40  "
"GE",-0.0681953888185263,"GE * G_[modality_manuf_id]","Inferior_parietal_RT","DKT40  "
"GE_X_MFSq",0.063542134042768,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_RT","DKT40  "
"Intercept",2.46226548049346,"Intercept","Inferior_parietal_RT","DKT40  "
"MFSq",-0.0901056637007815,"MFSq * [magnetic_field_strength]","Inferior_parietal_RT","DKT40  "
"Philips",-0.108750234395753,"Philips * P_[modality_manuf_id]","Inferior_parietal_RT","DKT40  "
"PHILIPS_X_MFSq",0.143068196168995,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_RT","DKT40  "
"RMSE",0.137876684033233,"RMSE","Inferior_parietal_RT","DKT40  "
"sexq",-0.0421554632216799,"sexq * [gender]","Inferior_parietal_RT","DKT40  "
"Volume",0,"[volume]","Inferior_parietal_RT","DKT40  "
"agec1",-36.1590350759982,"agec1 * agec","Inferior_parietal_RV","DKT40  "
"agec2",0.192080320134052,"agec2 * pow(agec, 2)","Inferior_parietal_RV","DKT40  "
"agec3",-0.0147732844197838,"agec3 * pow(agec, 3)","Inferior_parietal_RV","DKT40  "
"AGEc_X_SEXq",-8.24794249072324,"AGEc_X_SEXq * agec * [gender]","Inferior_parietal_RV","DKT40  "
"eTIVc1",0.00613009293169894,"eTIVc1 * eTIVc","Inferior_parietal_RV","DKT40  "
"eTIVc2",1.94102960767427e-09,"eTIVc2 * pow(eTIVc, 2)","Inferior_parietal_RV","DKT40  "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Inferior_parietal_RV","DKT40  "
"eTIVc_X_GE",0.000819227138724854,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Inferior_parietal_RV","DKT40  "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Inferior_parietal_RV","DKT40  "
"eTIVc_X_PHILIPS",-0.00102785185750232,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Inferior_parietal_RV","DKT40  "
"GE",-546.149450263503,"GE * G_[modality_manuf_id]","Inferior_parietal_RV","DKT40  "
"GE_X_MFSq",-34.4745330276441,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Inferior_parietal_RV","DKT40  "
"Intercept",13609.0508243084,"Intercept","Inferior_parietal_RV","DKT40  "
