"name","constant","operant","region","atlas_id"
"PHILIPS_X_MFSq",831.525366111909,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Inferior_temporal_RV","DK     "
"RMSE",1317.18108094521,"RMSE","Inferior_temporal_RV","DK     "
"sexq",102.400403342804,"sexq * [gender]","Inferior_temporal_RV","DK     "
"Volume",0,"[volume]","Inferior_temporal_RV","DK     "
"agec1",-0.187815619058857,"agec1 * agec","insula_LS","DK     "
"agec2",-0.0435948730615101,"agec2 * pow(agec, 2)","insula_LS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_LS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","insula_LS","DK     "
"eTIVc1",0.00108240025265152,"eTIVc1 * eTIVc","insula_LS","DK     "
"eTIVc2",4.54021790496256e-10,"eTIVc2 * pow(eTIVc, 2)","insula_LS","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","insula_LS","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_LS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_LS","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_LS","DK     "
"GE",-30.6486273409522,"GE * G_[modality_manuf_id]","insula_LS","DK     "
"GE_X_MFSq",-11.4088873011922,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_LS","DK     "
"Intercept",2214.61055569537,"Intercept","insula_LS","DK     "
"MFSq",-22.3013901350438,"MFSq * [magnetic_field_strength]","insula_LS","DK     "
"Philips",-15.6785197379165,"Philips * P_[modality_manuf_id]","insula_LS","DK     "
"PHILIPS_X_MFSq",-43.5312525520678,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_LS","DK     "
"RMSE",179.503203314036,"RMSE","insula_LS","DK     "
"sexq",0,"sexq * [gender]","insula_LS","DK     "
"Volume",0,"[volume]","insula_LS","DK     "
"agec1",-0.0027587403772572,"agec1 * agec","insula_LT","DK     "
"agec2",3.04122367927168e-05,"agec2 * pow(agec, 2)","insula_LT","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_LT","DK     "
"AGEc_X_SEXq",-0.00102444472413738,"AGEc_X_SEXq * agec * [gender]","insula_LT","DK     "
"eTIVc1",-8.17054518008676e-09,"eTIVc1 * eTIVc","insula_LT","DK     "
"eTIVc2",-1.36254184304422e-13,"eTIVc2 * pow(eTIVc, 2)","insula_LT","DK     "
"eTIVc3",5.86991841489111e-19,"eTIVc3 * pow(eTIVc, 3)","insula_LT","DK     "
"eTIVc_X_GE",8.52001561567997e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_LT","DK     "
"eTIVc_X_MFSq",1.0936546033468e-07,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_LT","DK     "
"eTIVc_X_PHILIPS",-1.38609856375426e-07,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_LT","DK     "
"GE",0.0153247797517662,"GE * G_[modality_manuf_id]","insula_LT","DK     "
"GE_X_MFSq",0.0982942930525541,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_LT","DK     "
"Intercept",2.97131647566008,"Intercept","insula_LT","DK     "
"MFSq",-0.128096076802079,"MFSq * [magnetic_field_strength]","insula_LT","DK     "
"Philips",-0.015428033988793,"Philips * P_[modality_manuf_id]","insula_LT","DK     "
"PHILIPS_X_MFSq",0.175419202798502,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_LT","DK     "
"RMSE",0.177128202158775,"RMSE","insula_LT","DK     "
"sexq",0.00895937907260282,"sexq * [gender]","insula_LT","DK     "
"Volume",0,"[volume]","insula_LT","DK     "
"agec1",-8.15756512721689,"agec1 * agec","insula_LV","DK     "
"agec2",0.0656911790278766,"agec2 * pow(agec, 2)","insula_LV","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_LV","DK     "
"AGEc_X_SEXq",-3.34314893170784,"AGEc_X_SEXq * agec * [gender]","insula_LV","DK     "
"eTIVc1",0.00315083589613518,"eTIVc1 * eTIVc","insula_LV","DK     "
"eTIVc2",1.40688742897505e-09,"eTIVc2 * pow(eTIVc, 2)","insula_LV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","insula_LV","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_LV","DK     "
"eTIVc_X_MFSq",0.000207002790391696,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_LV","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_LV","DK     "
"GE",-136.696854058727,"GE * G_[modality_manuf_id]","insula_LV","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_LV","DK     "
"Intercept",6582.20745041318,"Intercept","insula_LV","DK     "
"MFSq",-71.7937210077636,"MFSq * [magnetic_field_strength]","insula_LV","DK     "
"Philips",-139.686260579368,"Philips * P_[modality_manuf_id]","insula_LV","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_LV","DK     "
"RMSE",571.523402845413,"RMSE","insula_LV","DK     "
"sexq",57.4403688728093,"sexq * [gender]","insula_LV","DK     "
"Volume",0,"[volume]","insula_LV","DK     "
"agec1",0.446049935293753,"agec1 * agec","insula_RS","DK     "
"agec2",-0.0719750901936344,"agec2 * pow(agec, 2)","insula_RS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_RS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","insula_RS","DK     "
"eTIVc1",0.00113015239331007,"eTIVc1 * eTIVc","insula_RS","DK     "
"eTIVc2",3.65272493172623e-10,"eTIVc2 * pow(eTIVc, 2)","insula_RS","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","insula_RS","DK     "
"eTIVc_X_GE",0.000116489727115889,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_RS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_RS","DK     "
"eTIVc_X_PHILIPS",-3.0960255885155e-05,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_RS","DK     "
"GE",-32.1750455599307,"GE * G_[modality_manuf_id]","insula_RS","DK     "
"GE_X_MFSq",4.47060137275675,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_RS","DK     "
"Intercept",2275.02419649929,"Intercept","insula_RS","DK     "
"MFSq",-41.3078911975598,"MFSq * [magnetic_field_strength]","insula_RS","DK     "
"Philips",-68.7406641550975,"Philips * P_[modality_manuf_id]","insula_RS","DK     "
"PHILIPS_X_MFSq",84.4398310420277,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_RS","DK     "
"RMSE",211.817610221624,"RMSE","insula_RS","DK     "
"sexq",32.3122970305299,"sexq * [gender]","insula_RS","DK     "
"Volume",0,"[volume]","insula_RS","DK     "
"agec1",-0.00266610400391182,"agec1 * agec","insula_RT","DK     "
"agec2",3.81093779189012e-05,"agec2 * pow(agec, 2)","insula_RT","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_RT","DK     "
"AGEc_X_SEXq",-0.000967419766722136,"AGEc_X_SEXq * agec * [gender]","insula_RT","DK     "
"eTIVc1",-3.40715639330282e-08,"eTIVc1 * eTIVc","insula_RT","DK     "
"eTIVc2",-4.32563086115944e-14,"eTIVc2 * pow(eTIVc, 2)","insula_RT","DK     "
"eTIVc3",8.19994394090166e-19,"eTIVc3 * pow(eTIVc, 3)","insula_RT","DK     "
"eTIVc_X_GE",6.73298227877432e-08,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_RT","DK     "
"eTIVc_X_MFSq",9.24328013269989e-08,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_RT","DK     "
"eTIVc_X_PHILIPS",-1.00749439675894e-07,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_RT","DK     "
"GE",-0.0147557945675071,"GE * G_[modality_manuf_id]","insula_RT","DK     "
"GE_X_MFSq",0.130650542063988,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_RT","DK     "
"Intercept",2.9533561697502,"Intercept","insula_RT","DK     "
"MFSq",-0.137971030379191,"MFSq * [magnetic_field_strength]","insula_RT","DK     "
"Philips",-0.00987166951043784,"Philips * P_[modality_manuf_id]","insula_RT","DK     "
"PHILIPS_X_MFSq",0.140524702726505,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_RT","DK     "
"RMSE",0.18854813708971,"RMSE","insula_RT","DK     "
"sexq",0.00201894915826863,"sexq * [gender]","insula_RT","DK     "
"Volume",0,"[volume]","insula_RT","DK     "
"agec1",-6.74801800619132,"agec1 * agec","insula_RV","DK     "
"agec2",0,"agec2 * pow(agec, 2)","insula_RV","DK     "
"agec3",0,"agec3 * pow(agec, 3)","insula_RV","DK     "
"AGEc_X_SEXq",-2.33584584109302,"AGEc_X_SEXq * agec * [gender]","insula_RV","DK     "
"eTIVc1",0.00330055636497301,"eTIVc1 * eTIVc","insula_RV","DK     "
"eTIVc2",1.46703059466074e-09,"eTIVc2 * pow(eTIVc, 2)","insula_RV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","insula_RV","DK     "
"eTIVc_X_GE",0.000628695216516441,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","insula_RV","DK     "
"eTIVc_X_MFSq",0.000281041333322805,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","insula_RV","DK     "
"eTIVc_X_PHILIPS",-0.000154664570567005,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","insula_RV","DK     "
"GE",-208.558375827112,"GE * G_[modality_manuf_id]","insula_RV","DK     "
"GE_X_MFSq",174.454618169743,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","insula_RV","DK     "
"Intercept",6724.08149514885,"Intercept","insula_RV","DK     "
"MFSq",-170.108477015261,"MFSq * [magnetic_field_strength]","insula_RV","DK     "
"Philips",-327.996318238057,"Philips * P_[modality_manuf_id]","insula_RV","DK     "
"PHILIPS_X_MFSq",391.945804055286,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","insula_RV","DK     "
"RMSE",629.947616869847,"RMSE","insula_RV","DK     "
"sexq",110.419710137729,"sexq * [gender]","insula_RV","DK     "
"Volume",0,"[volume]","insula_RV","DK     "
"agec1",-0.606896912354105,"agec1 * agec","Isthmus_cingulate_LS","DK     "
"agec2",0,"agec2 * pow(agec, 2)","Isthmus_cingulate_LS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Isthmus_cingulate_LS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_LS","DK     "
"eTIVc1",0.000635484623431651,"eTIVc1 * eTIVc","Isthmus_cingulate_LS","DK     "
"eTIVc2",1.27903087010518e-10,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_LS","DK     "
"eTIVc3",-8.43700075406205e-16,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_LS","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_LS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_LS","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_LS","DK     "
"GE",-61.714500807217,"GE * G_[modality_manuf_id]","Isthmus_cingulate_LS","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LS","DK     "
"Intercept",1001.5539722974,"Intercept","Isthmus_cingulate_LS","DK     "
"MFSq",0,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_LS","DK     "
"Philips",-58.6944400534761,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_LS","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LS","DK     "
"RMSE",144.616319964242,"RMSE","Isthmus_cingulate_LS","DK     "
"sexq",31.0607237428941,"sexq * [gender]","Isthmus_cingulate_LS","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_LS","DK     "
"agec1",-0.00357134908270047,"agec1 * agec","Isthmus_cingulate_LT","DK     "
"agec2",1.49322613675812e-05,"agec2 * pow(agec, 2)","Isthmus_cingulate_LT","DK     "
"agec3",-9.38167626266349e-07,"agec3 * pow(agec, 3)","Isthmus_cingulate_LT","DK     "
"AGEc_X_SEXq",-0.000785376478218174,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_LT","DK     "
"eTIVc1",-1.18089151658307e-07,"eTIVc1 * eTIVc","Isthmus_cingulate_LT","DK     "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_LT","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_LT","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_LT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_LT","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_LT","DK     "
"GE",0.0890361059414936,"GE * G_[modality_manuf_id]","Isthmus_cingulate_LT","DK     "
"GE_X_MFSq",-0.0376365319958992,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LT","DK     "
"Intercept",2.41811088858086,"Intercept","Isthmus_cingulate_LT","DK     "
"MFSq",-0.0968327768834966,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_LT","DK     "
"Philips",0.0106602205938547,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_LT","DK     "
"PHILIPS_X_MFSq",0.0519289120254721,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LT","DK     "
"RMSE",0.20838905921377,"RMSE","Isthmus_cingulate_LT","DK     "
"sexq",0.00254336393959519,"sexq * [gender]","Isthmus_cingulate_LT","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_LT","DK     "
"agec1",-4.9081876974729,"agec1 * agec","Isthmus_cingulate_LV","DK     "
"agec2",0.0865287129503429,"agec2 * pow(agec, 2)","Isthmus_cingulate_LV","DK     "
"agec3",-0.0023410416942132,"agec3 * pow(agec, 3)","Isthmus_cingulate_LV","DK     "
"AGEc_X_SEXq",-1.74438110547966,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_LV","DK     "
"eTIVc1",0.00147698022173015,"eTIVc1 * eTIVc","Isthmus_cingulate_LV","DK     "
"eTIVc2",1.53016648944093e-10,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_LV","DK     "
"eTIVc3",-1.67958333152743e-15,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_LV","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_LV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_LV","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_LV","DK     "
"GE",-89.5360965831475,"GE * G_[modality_manuf_id]","Isthmus_cingulate_LV","DK     "
"GE_X_MFSq",-74.6365541334036,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LV","DK     "
"Intercept",2551.43608193875,"Intercept","Isthmus_cingulate_LV","DK     "
"MFSq",-89.5806291673695,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_LV","DK     "
"Philips",-171.743113864645,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_LV","DK     "
"PHILIPS_X_MFSq",31.8817854042235,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_LV","DK     "
"RMSE",366.439899574269,"RMSE","Isthmus_cingulate_LV","DK     "
"sexq",92.7107328636377,"sexq * [gender]","Isthmus_cingulate_LV","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_LV","DK     "
"agec1",-0.65398711488376,"agec1 * agec","Isthmus_cingulate_RS","DK     "
"agec2",0,"agec2 * pow(agec, 2)","Isthmus_cingulate_RS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Isthmus_cingulate_RS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_RS","DK     "
"eTIVc1",0.000537569132129564,"eTIVc1 * eTIVc","Isthmus_cingulate_RS","DK     "
"eTIVc2",2.48339959716937e-10,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_RS","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_RS","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_RS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_RS","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_RS","DK     "
"GE",-51.2109400411084,"GE * G_[modality_manuf_id]","Isthmus_cingulate_RS","DK     "
"GE_X_MFSq",-2.27512293243971,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RS","DK     "
"Intercept",932.951734984332,"Intercept","Isthmus_cingulate_RS","DK     "
"MFSq",22.9730386112521,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_RS","DK     "
"Philips",-44.2479910827749,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_RS","DK     "
"PHILIPS_X_MFSq",-22.1803505276267,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RS","DK     "
"RMSE",129.533354777833,"RMSE","Isthmus_cingulate_RS","DK     "
"sexq",21.5120167024655,"sexq * [gender]","Isthmus_cingulate_RS","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_RS","DK     "
"agec1",-0.00285623623331105,"agec1 * agec","Isthmus_cingulate_RT","DK     "
"agec2",3.94887646382005e-05,"agec2 * pow(agec, 2)","Isthmus_cingulate_RT","DK     "
"agec3",-1.80036233486023e-06,"agec3 * pow(agec, 3)","Isthmus_cingulate_RT","DK     "
"AGEc_X_SEXq",-0.00133362405152894,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_RT","DK     "
"eTIVc1",-1.79950197109823e-07,"eTIVc1 * eTIVc","Isthmus_cingulate_RT","DK     "
"eTIVc2",5.91754144248575e-14,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_RT","DK     "
"eTIVc3",5.69760187858445e-19,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_RT","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_RT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_RT","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_RT","DK     "
"GE",0.119673464940729,"GE * G_[modality_manuf_id]","Isthmus_cingulate_RT","DK     "
"GE_X_MFSq",-0.0485599725686835,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RT","DK     "
"Intercept",2.34715124615783,"Intercept","Isthmus_cingulate_RT","DK     "
"MFSq",-0.0565574840781537,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_RT","DK     "
"Philips",0.00239328053377134,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_RT","DK     "
"PHILIPS_X_MFSq",0.0117763914156283,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RT","DK     "
"RMSE",0.195343799492075,"RMSE","Isthmus_cingulate_RT","DK     "
"sexq",-0.00951581389055633,"sexq * [gender]","Isthmus_cingulate_RT","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_RT","DK     "
"agec1",-6.44224252363572,"agec1 * agec","Isthmus_cingulate_RV","DK     "
"agec2",0.039697670259676,"agec2 * pow(agec, 2)","Isthmus_cingulate_RV","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Isthmus_cingulate_RV","DK     "
"AGEc_X_SEXq",-1.7587536165015,"AGEc_X_SEXq * agec * [gender]","Isthmus_cingulate_RV","DK     "
"eTIVc1",0.00131408165477759,"eTIVc1 * eTIVc","Isthmus_cingulate_RV","DK     "
"eTIVc2",7.96982414613121e-10,"eTIVc2 * pow(eTIVc, 2)","Isthmus_cingulate_RV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Isthmus_cingulate_RV","DK     "
"eTIVc_X_GE",2.58515951077547e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Isthmus_cingulate_RV","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Isthmus_cingulate_RV","DK     "
"eTIVc_X_PHILIPS",-0.000195435442167026,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Isthmus_cingulate_RV","DK     "
"GE",-89.2972600784939,"GE * G_[modality_manuf_id]","Isthmus_cingulate_RV","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RV","DK     "
"Intercept",2372.01023661122,"Intercept","Isthmus_cingulate_RV","DK     "
"MFSq",0,"MFSq * [magnetic_field_strength]","Isthmus_cingulate_RV","DK     "
"Philips",-185.544639189872,"Philips * P_[modality_manuf_id]","Isthmus_cingulate_RV","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Isthmus_cingulate_RV","DK     "
"RMSE",352.143294696917,"RMSE","Isthmus_cingulate_RV","DK     "
"sexq",47.4176204203552,"sexq * [gender]","Isthmus_cingulate_RV","DK     "
"Volume",0,"[volume]","Isthmus_cingulate_RV","DK     "
"agec1",-6.52166977005854,"agec1 * agec","Lateral_occipital_LS","DK     "
"agec2",-0.066858619942325,"agec2 * pow(agec, 2)","Lateral_occipital_LS","DK     "
"agec3",0,"agec3 * pow(agec, 3)","Lateral_occipital_LS","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Lateral_occipital_LS","DK     "
"eTIVc1",0.00200162013514318,"eTIVc1 * eTIVc","Lateral_occipital_LS","DK     "
"eTIVc2",7.96849807155855e-10,"eTIVc2 * pow(eTIVc, 2)","Lateral_occipital_LS","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Lateral_occipital_LS","DK     "
"eTIVc_X_GE",9.02921355112921e-05,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Lateral_occipital_LS","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Lateral_occipital_LS","DK     "
"eTIVc_X_PHILIPS",-0.000254878251220003,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Lateral_occipital_LS","DK     "
"GE",-59.421120440504,"GE * G_[modality_manuf_id]","Lateral_occipital_LS","DK     "
"GE_X_MFSq",0,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Lateral_occipital_LS","DK     "
"Intercept",4678.80269631427,"Intercept","Lateral_occipital_LS","DK     "
"MFSq",0,"MFSq * [magnetic_field_strength]","Lateral_occipital_LS","DK     "
"Philips",-72.4549970499709,"Philips * P_[modality_manuf_id]","Lateral_occipital_LS","DK     "
"PHILIPS_X_MFSq",0,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Lateral_occipital_LS","DK     "
"RMSE",474.628275601022,"RMSE","Lateral_occipital_LS","DK     "
"sexq",167.834723072703,"sexq * [gender]","Lateral_occipital_LS","DK     "
"Volume",0,"[volume]","Lateral_occipital_LS","DK     "
"agec1",-0.00105901304252369,"agec1 * agec","Lateral_occipital_LT","DK     "
"agec2",-4.9320914400164e-05,"agec2 * pow(agec, 2)","Lateral_occipital_LT","DK     "
"agec3",-1.61442484093616e-06,"agec3 * pow(agec, 3)","Lateral_occipital_LT","DK     "
"AGEc_X_SEXq",0,"AGEc_X_SEXq * agec * [gender]","Lateral_occipital_LT","DK     "
"eTIVc1",4.88785243654889e-08,"eTIVc1 * eTIVc","Lateral_occipital_LT","DK     "
"eTIVc2",0,"eTIVc2 * pow(eTIVc, 2)","Lateral_occipital_LT","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Lateral_occipital_LT","DK     "
"eTIVc_X_GE",0,"eTIVc_X_GE * eTIVc * G_[modality_manuf_id]","Lateral_occipital_LT","DK     "
"eTIVc_X_MFSq",0,"eTIVc_X_MFSq * eTIVc * [magnetic_field_strength]","Lateral_occipital_LT","DK     "
"eTIVc_X_PHILIPS",0,"eTIVc_X_PHILIPS * eTIVc * P_[modality_manuf_id]","Lateral_occipital_LT","DK     "
"GE",-0.00709438556072236,"GE * G_[modality_manuf_id]","Lateral_occipital_LT","DK     "
"GE_X_MFSq",-0.0192386903328292,"GE_X_MFSq * G_[modality_manuf_id] * [magnetic_field_strength]","Lateral_occipital_LT","DK     "
"Intercept",2.16717379844654,"Intercept","Lateral_occipital_LT","DK     "
"MFSq",-0.0379664334980305,"MFSq * [magnetic_field_strength]","Lateral_occipital_LT","DK     "
"Philips",-0.0921520671536343,"Philips * P_[modality_manuf_id]","Lateral_occipital_LT","DK     "
"PHILIPS_X_MFSq",0.0656234840907376,"PHILIPS_X_MFSq * P_[modality_manuf_id] * [magnetic_field_strength]","Lateral_occipital_LT","DK     "
"RMSE",0.128753058216106,"RMSE","Lateral_occipital_LT","DK     "
"sexq",-0.0328263323351346,"sexq * [gender]","Lateral_occipital_LT","DK     "
"Volume",0,"[volume]","Lateral_occipital_LT","DK     "
"agec1",-14.8585237372086,"agec1 * agec","Lateral_occipital_LV","DK     "
"agec2",-0.204521855289626,"agec2 * pow(agec, 2)","Lateral_occipital_LV","DK     "
"agec3",-0.0119377800793967,"agec3 * pow(agec, 3)","Lateral_occipital_LV","DK     "
"AGEc_X_SEXq",-4.38990692014601,"AGEc_X_SEXq * agec * [gender]","Lateral_occipital_LV","DK     "
"eTIVc1",0.00469068966200889,"eTIVc1 * eTIVc","Lateral_occipital_LV","DK     "
"eTIVc2",1.94329728260318e-09,"eTIVc2 * pow(eTIVc, 2)","Lateral_occipital_LV","DK     "
"eTIVc3",0,"eTIVc3 * pow(eTIVc, 3)","Lateral_occipital_LV","DK     "
